article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
CLN-00835,policy,"슈나이더일렉트릭, 중기부 '스마트공장 지원사업' 공급기업 등록…제조업 디지털 전환 지원",2026-05-15,"슈나이더일렉트릭, 중기부 '스마트공장 지원사업' 공급기업 등록…제조업 디지털 전환 지원 전자신문","슈나이더일렉트릭, 중기부 '스마트공장 지원사업' 공급기업 등록…제조업 디지털 전환 지원 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5KOHlLWnhadHJLZmZQZ0JlTlVHeEt5VVMzTi1KVWlGb0VPSHJyek9sZEwwRkozZGVfb3FwYTZpQW5DMWdwNkljZlVaZkhwUQ?oc=5,전자신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00836,policy,"휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정",2026-06-17,"휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정 경향신문","휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zUXQtejdHdy1QbkVOWUZWY2pveHotY2RDR3ZtODUzTVk1OVc3dkxhSXVNNklzNkY3ZVFfR2kzSDVrcnd6bE54aEZwUFpxX1pQaEp5S3JDN2Nqd9IBX0FVX3lxTFA5QkVPVnFiWE1IY1BIYnVQbzVhZll3R3dvQmxRRlRUT3hlZkl6WmVLN1k4MTR4UzY3d1BSeFJxOU9iM0RUem9SVEpJYlhLZHhvcnFvZHVYb3dabnd2QUJN?oc=5,경향신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00837,policy,"삼성전자, 전남광주 제조기업 17개사 '스마트공장 전환' 지원 - 보도자료 | 기사",2026-08-27,"삼성전자, 전남광주 제조기업 17개사 '스마트공장 전환' 지원 - 보도자료 | 기사 더팩트","삼성전자, 전남광주 제조기업 17개사 '스마트공장 전환' 지원 - 보도자료 | 기사 더팩트",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1UdjkwUDlPX1g3MlVPUG8tV1U4X2lSNWRPdkhCYmdvX3VyOExPWHdoSDFST2FPTlhTeUg3Wl9xa1FlamNIakNwMHdBbGlkLXJLUVFLYkQtNWlHZ2R4UUhF?oc=5,더팩트,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00838,policy,"[특집]삼성전자, AI·데이터 기술 활용…10년간 3600개 중소기업 ‘지능형 공장’ 전환 지원",2026-06-24,"[특집]삼성전자, AI·데이터 기술 활용…10년간 3600개 중소기업 ‘지능형 공장’ 전환 지원 경향신문","[특집]삼성전자, AI·데이터 기술 활용…10년간 3600개 중소기업 ‘지능형 공장’ 전환 지원 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBvaTFXVnE0WW1VRXE3NkFReVVhSF9hUEZfQUxXMEdQbkZ4UU5IQm8xblVfQVBIb0Ezak9vM043WlZOLWNqU0Qxd1hrQnNTZ2kwTHpNU3VWR3V1Z9IBX0FVX3lxTE1MRUJyQy1Lb3JJRFlKd1IyNjZpRGZwdnVhZFZHeS0yVGpPVXRYLW5SV1dsZnU4Ri1fS2ZDaFF3NGtvX2VDdHJBYkZRcXQwS3hqYkJLRThKR2NvTWlyLTlZ?oc=5,경향신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00839,policy,"스마트제조기술기업협회, 베트남서 스마트공장 사업 기회 모색",2026-08-28,"스마트제조기술기업협회, 베트남서 스마트공장 사업 기회 모색 IT조선","스마트제조기술기업협회, 베트남서 스마트공장 사업 기회 모색 IT조선",https://news.google.com/rss/articles/CBMicEFVX3lxTE94YlR4OUZacGZ2WF9IQVAxOElUQzZJeUhzUTJ0dUVUTDN5bUNIS0hzLUVwa3pNUHlHTV91Yi1wM1dzMjdfODZLTjBDNVJRV29ZNnFnN1QwZnZHbThxT1REV0EzWWsxOGVWZUVFNUJ0bFbSAXRBVV95cUxNMUlCNVVYZ0hmNDdfQWwtZDBpWXN4M016VmU3d1B1QW52RjZTcUpWVmFBamZucGtlM3REeTRyc09TR1BSZ2wtd3B2WHp1YW1jVlZUNGtxdk5QcmtoOHRuSFI3by1JZFYtaVZmc3RkOGxBVzJoTw?oc=5,IT조선,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00840,policy,"삼성전자, 전남광주 제조사 17곳 '스마트공장 전환' 지원",2026-08-27,"삼성전자, 전남광주 제조사 17곳 '스마트공장 전환' 지원 뉴시스","삼성전자, 전남광주 제조사 17곳 '스마트공장 전환' 지원 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1vNm0zazJsWmJQX2x2U3BIZjFmb1Q3RWFINUxtdE1TYjROX2UxX3p6Qkt6TmJDUlI5TUg3eEhiR2FJUzRqX2lROGhSNGE3Y3M4S052UTI4bF84b0JXWDJHR9IBeEFVX3lxTE1wYm9tS1hZLWxCdE5ZeDZldjRuS0lwcEstSGpqTHNQSXpEVDN0emtvXzZFcUZqYkd0OFpFbm1QSnhobGVhQlkwYmpDTzg5S0RKM2s4cFhtV05tVGlNdE9iS25ZeVNhX1FFSm82dFh4NFBwcHp5YlFFUA?oc=5,뉴시스,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00841,policy,"""제조혁신 성공 교과서 만든다""…기정원, 스마트공장 우수사례 공모",2026-07-06,"""제조혁신 성공 교과서 만든다""…기정원, 스마트공장 우수사례 공모 v.daum.net","""제조혁신 성공 교과서 만든다""…기정원, 스마트공장 우수사례 공모 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5uYlRaWERneEh2TTA0WnRsOWFVOFVHTFVXbGlHUldKQ2IzUmNSSjI2SW9vOVp2STh5YVR4UERLYUJHWTh3a0NKM1dwNG10aWM?oc=5,v.daum.net,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00842,policy,"[공공기관·공기업 특집]대중소기업농어업협력재단, 스마트공장 지원사업으로 체질 개선 ‘구사일생’",2026-04-28,"[공공기관·공기업 특집]대중소기업농어업협력재단, 스마트공장 지원사업으로 체질 개선 ‘구사일생’ 경향신문","[공공기관·공기업 특집]대중소기업농어업협력재단, 스마트공장 지원사업으로 체질 개선 ‘구사일생’ 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4wX1RERjhPNi03aEc0UEVxQWQ0ay1vckNWQU45YWFORHhaOHlTTEcwMVZOYVc1OWltQXBXT3ZKNEhMZmNhaXh1YVBPbUR5MUFCczVpNFJuOFduUdIBX0FVX3lxTE9GTE5IcUhFNmxzcF9GdG5VcWE2LWZJOUgzeXdOdWxRRFVZLTJqbXJPTGh2VVNJd1N3OFA3VXhaTlpOWGVaSkltR0p2cFI0SmVPZWVMcjF5U1M1dll5YTQw?oc=5,경향신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00843,policy,"중기중앙회, 식품 제조업 스마트공장 구축 지원…30개사 모집 - 조선비즈",2026-05-10,"중기중앙회, 식품 제조업 스마트공장 구축 지원…30개사 모집 - 조선비즈 Chosunbiz","중기중앙회, 식품 제조업 스마트공장 구축 지원…30개사 모집 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMikAFBVV95cUxNdEc0X09BMnJObXQyOFBQemRFaEV0R2pKdndWUlF5OHp4UzNiNmNRRlR5WGVOdFl0bk9ZQUducGtXV2JRVWdBcjZaVm1mSW96djU0dk8wMHBudkkwaWdiUWhhMHV6U0VBZTJsMUQ4VmRYYU5iR1lfQUdKRWdMUVFHWFYwdUZiS3UxT1l6SWtXbmPSAaQBQVVfeXFMTVNQZWZnMWNDTkV4RWFiN1kzanZpTjJGN2psUURpSzhPUjcxc1BNMlJBRnJkMElwUEQxSU4zZ2M1LU1qMFhubncxd1Eyb2VUemVWUU05d2VDdmZBekVpR1hJZHpaOW1Ra1Y2Wm95cVpDR1dXZDAwNFZsdnZtZzE5bXc0eVlyNmhOby1kSUx2S3NxZlByenMwRk5qMkYtQTFTZUpLTGk?oc=5,Chosunbiz,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00844,policy,"아이브이웍스, 중기부 ‘제조AI특화 스마트공장 구축 지원사업’ 선정",2026-08-14,"아이브이웍스, 중기부 ‘제조AI특화 스마트공장 구축 지원사업’ 선정 와우테일","아이브이웍스, 중기부 ‘제조AI특화 스마트공장 구축 지원사업’ 선정 와우테일",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5EM1hnRlhUQlE2dkdjUDlLTXdwTy1DdERfdnZYWHZELUxsM2FWTDhNVVNpbFFseDZZYnoycng0YXlvQVFLM2dvQUlDUHJ1dm8?oc=5,와우테일,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00845,policy,"경기테크노파크, 경기북부 스마트공장 확산 포럼 개최",2026-08-03,"경기테크노파크, 경기북부 스마트공장 확산 포럼 개최 매일일보","경기테크노파크, 경기북부 스마트공장 확산 포럼 개최 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5pS01sQmFMNGtudV9YSng2LWhfU0hYMFZWbHJ0TjlmRkhVclEtdW55QnNCaHN5T0xJaWE4RnRfU1lBWHktQXBldGFuZi0wQk9rcWJRZmc5QjdiTkdTUHBBczJNQUHSAWhBVV95cUxNQzVXdk5LZmxSanlKTUtKRkktMTBIaktFaVZKOTFTVHBpX01fQUNGcmJaWDg1Mml1WmU1Nzk1WDR2cDZxdUM1dUY3OUZkUGZ0eHpwYXY2MW9mWXZoTDBJdGMyVGZWYkYtZA?oc=5,매일일보,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00846,policy,"포스코, 스마트공장 구축 632건 지원……AI 컨설팅까지 한단계 점프",2026-05-20,"포스코, 스마트공장 구축 632건 지원……AI 컨설팅까지 한단계 점프 이코노미톡뉴스","포스코, 스마트공장 구축 632건 지원……AI 컨설팅까지 한단계 점프 이코노미톡뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE1Tdy01R245YkdBM1RNUjBhd3JDTU45d3pNblRMRjJwemlUdGVPbDFDY3E3QUJfVEZLNFJIS3B1bU84S3dNRFk3LUk3TjI4S3VGUXA2eEVZSnk0SFV6a0oxaWo0bFdXc0l1OWN4bQ?oc=5,이코노미톡뉴스,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00847,policy,"전남테크노파크, ‘2026년 지역특화형 스마트공장’지원기업 모집",2026-06-17,"전남테크노파크, ‘2026년 지역특화형 스마트공장’지원기업 모집 뉴스깜","전남테크노파크, ‘2026년 지역특화형 스마트공장’지원기업 모집 뉴스깜",https://news.google.com/rss/articles/CBMiakFVX3lxTFBYT3A0Q3R1NmQzRWUxMXBkZXhjeFR1TVpocGlHbGp5UXJLcU85WEJLaG5NaXRWdEpkNzRrdzdVZHlpazBRUjNCZDRxVzR5dTVXSGNIUWNTUmtrcV9QQTlrQzFaSlN2UUpheHc?oc=5,뉴스깜,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00848,policy,"삼성, 전남광주 중소기업 17곳 스마트공장 전환 지원",2026-08-27,"삼성, 전남광주 중소기업 17곳 스마트공장 전환 지원 데일리한국","삼성, 전남광주 중소기업 17곳 스마트공장 전환 지원 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE5uQmNCSnJub1NuUk9RR283TUJBd0dEeDhzQTNicEN2WGFSUFRYeFVweS1hYm5TTjl5d3RJOGFXUlhVT0RaSHBxZTZsNEdYTDFDTFBMVFBxSnpPVGtzbVB6ZGd3R3piV21ieGhiSTFZQdIBc0FVX3lxTE03SkJQdFJHa0hiN2NRaWZlUTVTUThBVkFzOGRCeWt4U2J2SWZVMUNJMWU4OTE5WXg0Y2ZjMmJ1bWpwQWFHQjM1V2d5anhkMU9PcXR3OVNyZ1Bfc2NNVGNiTC1fa0ZUYk95TmtNVkkwcE5Sb1E?oc=5,데일리한국,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00849,policy,"삼성, 10년간 3600개사에 ‘스마트공장’ 지원… 매출 24%·고용 26%↑",2026-05-28,"삼성, 10년간 3600개사에 ‘스마트공장’ 지원… 매출 24%·고용 26%↑ 서울신문","삼성, 10년간 3600개사에 ‘스마트공장’ 지원… 매출 24%·고용 26%↑ 서울신문",https://news.google.com/rss/articles/CBMiggFBVV95cUxQZE5RUU5hQzlxeC1JalBPMElrRXJDM203a3d4MGt3SXJYSVB1U0ZxdWFuZHN0WnM3UkI4ZFA2LUc0WEJzUGlwSk9nOTJFWXNVTkNkWjl1Q0RPSkZVaTY1Q2g0dFFMdXVQRzV2MDJZNERtOHdPcmlUV0RkTTJYYUpRVzFR?oc=5,서울신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00850,policy,"삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원",2026-08-27,"삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원 아시아경제","삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1kRkpzYXkwTTQ5d2ZfeU1kb2Fid2FSUlI0SG0ydzF3WjlJMTlRQjI0dHVpYVNURDBWQXVjMVpyejFXTDhvZnZtVEZZOTNUQ0tUTVZKTld3LUZJT0NDYy15cA?oc=5,아시아경제,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00851,policy,"전남광주 제조기업 17곳, 삼성과 손잡고 ‘스마트공장화’",2026-08-28,"전남광주 제조기업 17곳, 삼성과 손잡고 ‘스마트공장화’ news.mtn.co.kr","전남광주 제조기업 17곳, 삼성과 손잡고 ‘스마트공장화’ news.mtn.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE8tOEtwd1NiazBKcDB2Ui1qbGVrT1pkNmdVYXVLeG5wMWdGcllPQ2ZlOHQ4ejhwT1JvU014R1FYd1hVVEp4SU8wbzlkaV9XUTV6TTBtSTVCNy12cGFReThpYmFKME4?oc=5,news.mtn.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00852,policy,"포스코, 상생형 스마트공장 구축 사업확대···中企 '제조AI 전환' 지원",2026-05-19,"포스코, 상생형 스마트공장 구축 사업확대···中企 '제조AI 전환' 지원 증권일보","포스코, 상생형 스마트공장 구축 사업확대···中企 '제조AI 전환' 지원 증권일보",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBSeGpnTmVZXzNVTkJmUVh5cFZydlBINXVaRzhfYk0tMlAwQ2NKVmV1WWJUTEwyd2FqdVF2NXJyc0VjNkJWdDEwR0dEdVRPMFJxWVBCWFZvVUd1bm5UM2hsWg?oc=5,증권일보,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00853,policy,"전남광주 제조기업 17곳, 삼성전자와 스마트공장 전환 본격화",2026-08-27,"전남광주 제조기업 17곳, 삼성전자와 스마트공장 전환 본격화 hdnews.co.kr","전남광주 제조기업 17곳, 삼성전자와 스마트공장 전환 본격화 hdnews.co.kr",https://news.google.com/rss/articles/CBMia0FVX3lxTE1UUnBVRW9jVEtSMmFiaXdUS2Y0TkVMd1VYTVB4aVBSNEFrNlVFQzFyTTlWVC1QSzRwT2JYbGlqOXNUVFZjd2ZDVkp2STJ2RU5kdjlPcVVuSmVaNGdvX3JJVk51aTJVOGtVTmY4?oc=5,hdnews.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00854,policy,[상생경영 특집] 中企 스마트공장 고도화… AI로 생산성 ‘껑충’,2026-08-26,[상생경영 특집] 中企 스마트공장 고도화… AI로 생산성 ‘껑충’ 세계일보,[상생경영 특집] 中企 스마트공장 고도화… AI로 생산성 ‘껑충’ 세계일보,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1CTm5FOUt2V0xXbG5ZWVRlZ0poaDRLeGhLT3pvcTN5NWxCV2NyWThfVXJWTGh2VjlRTENSM3d2SGFLdlljdFlQVVo0aE1rY1k2dW80bS1qQU3SAVRBVV95cUxPR2ZjUTE2ZWhsSWpOd1NjYVJ4V0hIdXQzVElIODBTRk5fdXc0YmR5OERDMmZCRi1Tbi1uTUpsZjdYYmx0LW15R0pxVTk2V0VfV3FjR1c?oc=5,세계일보,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00855,policy,"안산시·경기도, 스마트공장 구축에 최대 5천만원 지원",2026-02-19,"안산시·경기도, 스마트공장 구축에 최대 5천만원 지원 경기일보","안산시·경기도, 스마트공장 구축에 최대 5천만원 지원 경기일보",https://news.google.com/rss/articles/CBMiW0FVX3lxTE12cFo0aWJsX3FJeDZaYjdlZmM3YTZqYmxOT1hRRU9EU3hrbk5XT1M0MlEzLU91ekhsRXV5WUk2NGlEaFJ6b0FvMlRiNUhrSVBLajh3dm02UnBsX0k?oc=5,경기일보,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00856,policy,"""함께 미래로""… 삼성전자, 中企 스마트공장 전환 지원",2026-02-18,"""함께 미래로""… 삼성전자, 中企 스마트공장 전환 지원 v.daum.net","""함께 미래로""… 삼성전자, 中企 스마트공장 전환 지원 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5OZ2VYOVNxVW4tZ2Z2VHgzN1RYWUFxQlpHSWgybVZMeEY1QmMtdHA5b2tnMFN2Si1vX3BrQVhQb1l6eVhhSXRnSEQ4YzFic1k?oc=5,v.daum.net,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00857,policy,6월 10일~12일 코엑스 ‘AI+ 똑똑한 공장 SHOW’... 화장품 스마트 공장 구축 지원,2026-06-09,6월 10일~12일 코엑스 ‘AI+ 똑똑한 공장 SHOW’... 화장품 스마트 공장 구축 지원 cncnews.co.kr,6월 10일~12일 코엑스 ‘AI+ 똑똑한 공장 SHOW’... 화장품 스마트 공장 구축 지원 cncnews.co.kr,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9aUlFGaHhfY3c3eHRmdThaemQ0Yzc1dnZEWHd5MmxtUThfcE03QldxMkRyVlFmek5melA2bld5bFVkT0VMZ1BRejdLRExLLVV5a1VXaERCV3RMNTRsZ1UxRzlB?oc=5,cncnews.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00858,policy,"슈나이더일렉트릭 코리아, 중기부 ’스마트공장 지원사업’ 공식 공급기업 선정",2026-05-15,"슈나이더일렉트릭 코리아, 중기부 ’스마트공장 지원사업’ 공식 공급기업 선정 인더스트리뉴스","슈나이더일렉트릭 코리아, 중기부 ’스마트공장 지원사업’ 공식 공급기업 선정 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE5kYkRtLVVxXzZxZHQ1cWNpQkZkVFAwelplM2h1OWM4cGJxXzg3eUJYbzhRR01lMnlncGk0V211Y2ZpSmhRR3NrMW1RTEN6TFpEelhWR2tfYk5DVTZTeVpBaEhXOXphaGdzOGRseHZMMndudw?oc=5,인더스트리뉴스,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00859,policy,"[행복한 동행]삼성전자, ‘스마트공장’ 노하우 전수…AI가 결정 내리는 ‘자율형’ 단계까지 지원",2026-04-29,"[행복한 동행]삼성전자, ‘스마트공장’ 노하우 전수…AI가 결정 내리는 ‘자율형’ 단계까지 지원 경향신문","[행복한 동행]삼성전자, ‘스마트공장’ 노하우 전수…AI가 결정 내리는 ‘자율형’ 단계까지 지원 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1vczAxcE12LVVjc3VCLVMzNkZYUi1WOHNSVkIyblZkYUNJVENxc3llN185Vi1HU2J4aEhTR1F4V2VDX2tXUFlsQzgwOUtEeVdwME5Ic01XMEp4QdIBX0FVX3lxTE1fQkxSZG5yM1N0RUVqc2E4SDFqYXpUOXJpd2FQbE9Xb1MweERwbnNzQy0wMEpGRkptUnNrTFg1WlB3NlJHRXk1ZWxBd21lcXNVN0J3dGhLTGpycUlzc1lJ?oc=5,경향신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00860,policy,"전남광주 제조사 232곳, 삼성형 스마트공장 전환…생산성 44% 향상",2026-08-27,"전남광주 제조사 232곳, 삼성형 스마트공장 전환…생산성 44% 향상 뉴스핌","전남광주 제조사 232곳, 삼성형 스마트공장 전환…생산성 44% 향상 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1QUVhaMV8tSWUwTkVzc29RVl9zVUpwb0kzLVhjZkRxekN3a1dNbk5LUlRSVGt5UXhVZGZ1MGU0VVpYSnZiUU91OS1MNVZaQjBDTWtxeU96QU9NcW52?oc=5,뉴스핌,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00861,policy,"삼성전자 베트남, 현지 기업 2곳 스마트공장 구축 지원",2026-07-22,"삼성전자 베트남, 현지 기업 2곳 스마트공장 구축 지원 PRESS9","삼성전자 베트남, 현지 기업 2곳 스마트공장 구축 지원 PRESS9",https://news.google.com/rss/articles/CBMiZkFVX3lxTE51cHJCTldfbV9mMHBkeVJxdnd3cjg2bTM0YmFYck9PclJianBlT201ZTd6eWZ6ZXRsd05FbVE4QnQzb3g3QXA1Ymh4amZVTFF0QkE0eGdDSWtDUnFBNzFmR0E2MkZCQQ?oc=5,PRESS9,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00862,policy,"항만공사, 중소기업 스마트공장 구축 지원",2026-07-27,"항만공사, 중소기업 스마트공장 구축 지원 KBS 뉴스","항만공사, 중소기업 스마트공장 구축 지원 KBS 뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE53RTVoamVpWDhrV3JHZ1M4aEMtbktrYmIxbk1SR2hLLWNGMU1CWTdTelBaU0lTdVQyOVBpMnhQQ1IzZzVxakJmSmZpTkFuZXFJRTVUejNYenlSVWc?oc=5,KBS 뉴스,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00863,policy,"휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정 - 머니투데이",2026-06-17,"휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정 - 머니투데이 mt.co.kr","휴온스 제천2공장, 정부 스마트공장 구축지원사업 선정 - 머니투데이 mt.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE5TdVJYc2JMNmFqdzZfYnBPRTlqUWdqdFp3SXdpMHlpN1NxQlpIeGgyQXB5RU1iS1FxZ19lYnJ1WWFnb1Uxc1IwZjQxYkpwbjZOd2toNkh5T0J0N05SeDJjMUt1Ulc3V0dNV3fSAW9BVV95cUxNeTZ0ODdvcnBkOTZHTVVxNzA5S3lBLTBwU192NlE3cUFyM01TcThkcG14QUlQdVV6TmQydjQ0NUNEZDRxLVE5TjZobHRqbWpoakpwS1o3XzlUV0JEbUdlbVZ3WGtDdEhzeFRuOXhSWWM?oc=5,mt.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00864,policy,"삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원…최대 6천만원",2026-08-27,"삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원…최대 6천만원 글로벌경제신문","삼성, 전남광주 제조기업 17곳 스마트공장 전환 지원…최대 6천만원 글로벌경제신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE9BcHQ1aElBWlVZY19kQWtQYWRBdE1UNzV5QTlaUVdYNV9XR05TaU5wM2Z2X0J4Wi1EeFQwbFJkZEZoNGpvN1pxdnQ4YlQ1SzJxbmUxLWc1X0NRLS1ieGhSNVRVLVdhX0xMLWl0RNIBcEFVX3lxTE9lWm1RSEFBNXV6NFVqZDNMczJmcGpudFJYMHZPYzBtSWktZ3g2MjVlNHZIazRwc2hOX05LQU9DekZYc3dxYXBmR1FuMjBNMFltR0l6S3kyRjlfa25qaUxsWHhWeFBGbEo5SVh2R1c4VXM?oc=5,글로벌경제신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00865,policy,"포스코, 상생형 스마트공장 구축 지원사업 확대… 제조 현장 AI화 추진",2026-05-19,"포스코, 상생형 스마트공장 구축 지원사업 확대… 제조 현장 AI화 추진 dnews.co.kr","포스코, 상생형 스마트공장 구축 지원사업 확대… 제조 현장 AI화 추진 dnews.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTFAxQ081T01QeE90aUVSX2FRTmgtRW9nbm01OHVqQWVfamtUc0xhUkp0Y1EtODNVTGxnRThray1NTGZ1YkxxcWUzMmN1d21NRHdiTVc1UFFmaW5EZ2FINDZ2anBVUnZUWDJldEd6VzB5bXYtQ3M?oc=5,dnews.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00866,policy,"울산항만공사, 스마트공장 구축 지원사업 참여기업 모집",2026-07-21,"울산항만공사, 스마트공장 구축 지원사업 참여기업 모집 ujnews.co.kr","울산항만공사, 스마트공장 구축 지원사업 참여기업 모집 ujnews.co.kr",https://news.google.com/rss/articles/CBMibkFVX3lxTE1EZF9BZDk4ak1mODhjeGN3OGJEQkJ5QW5jeUhfeDFheTR3Z3V3MXpRa1dQb1BDLWNUQWplQm9KYzg1Nlo0bUJ0RHRVZUVsbm52cjhVZWNWN21nM2ZzbEdBZmowNFA5dk81UWFYaG9B?oc=5,ujnews.co.kr,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00867,policy,"기정원, 스마트공장 우수기업에 포상금·해외투어·금리우대 제공한다",2026-07-06,"기정원, 스마트공장 우수기업에 포상금·해외투어·금리우대 제공한다 인더스트리뉴스","기정원, 스마트공장 우수기업에 포상금·해외투어·금리우대 제공한다 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTFBBdnd4emdEb2swUlBYSlhYZDlSZ2V3NDY0WTlUSTRtOHhqYXh6MGhtTUR3bTNNZlNEeFliYUtQQzN3aENZem9SZTJ0eW51VjF5QW9rZXpxWVVmTzNzVUpqLWdaWkhvNmp5aXZlRGlwNEhmQQ?oc=5,인더스트리뉴스,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00868,policy,"[기업이야기] 포스코, 상생형 스마트공장 구축 지원 확대…중소기업의 '제조AI 전환' 돕는 데 앞장",2026-05-29,"[기업이야기] 포스코, 상생형 스마트공장 구축 지원 확대…중소기업의 '제조AI 전환' 돕는 데 앞장 생글생글","[기업이야기] 포스코, 상생형 스마트공장 구축 지원 확대…중소기업의 '제조AI 전환' 돕는 데 앞장 생글생글",https://news.google.com/rss/articles/CBMiW0FVX3lxTE55b1VCSGIweDF0S09zY21Kclp5LVF1WjZJOFRQN3pLOTBYLURGODBhd0x4aGtyLTFUOVkzREM0Mi02Sk95ZloyejVycXRYeDlHU2c2Mkk2UXcyc1k?oc=5,생글생글,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
CLN-00869,policy,"한독, 로봇활용 제조혁신 지원사업 선정…스마트 팩토리 고도화",2026-05-13,"한독, 로봇활용 제조혁신 지원사업 선정…스마트 팩토리 고도화 로봇신문","한독, 로봇활용 제조혁신 지원사업 선정…스마트 팩토리 고도화 로봇신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE5OQXV2amtCWi10Qm40X2pWRkNhMGQ5LXVBazhGVUpEZnFYeFVBTlN4bVZaOHpJV0hlWThzMW9rR3Qwc0lkTlZ4Nkt5NXlOaTJPSUdMaFU0WUZkMm1VbE12TzM0X1dtTGdjRU1uQQ?oc=5,로봇신문,,스마트공장,2026-09-19T15:38:10.090473+09:00,False,False,live
